step,timestamp,appliance,state,reason
5083,1900-01-01 14:07:10,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is studying for her exams and needs more light to read. She turned on the lights in her bedroom and living room.
5084,1900-01-01 14:07:20,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is studying for her exams and needs more light to read. She turned on the lights in her bedroom and living room.
5364,1900-01-01 14:54:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5365,1900-01-01 14:54:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5366,1900-01-01 14:54:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5367,1900-01-01 14:54:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5461,1900-01-01 15:10:10,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is currently in her house and is using the lights in her living room.
5493,1900-01-01 15:15:30,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5494,1900-01-01 15:15:40,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5495,1900-01-01 15:15:50,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5496,1900-01-01 15:16:00,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5497,1900-01-01 15:16:10,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5498,1900-01-01 15:16:20,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5499,1900-01-01 15:16:30,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5500,1900-01-01 15:16:40,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5501,1900-01-01 15:16:50,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5502,1900-01-01 15:17:00,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5503,1900-01-01 15:17:10,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5504,1900-01-01 15:17:20,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5505,1900-01-01 15:17:30,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5506,1900-01-01 15:17:40,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5507,1900-01-01 15:17:50,lightings in Isabella Rodriguez's house,True,Isabella Rodriguez is in her house and the lights are on.
5670,1900-01-01 15:45:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5671,1900-01-01 15:45:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5672,1900-01-01 15:45:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5673,1900-01-01 15:45:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5674,1900-01-01 15:45:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5675,1900-01-01 15:45:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5676,1900-01-01 15:46:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5677,1900-01-01 15:46:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5678,1900-01-01 15:46:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5679,1900-01-01 15:46:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5680,1900-01-01 15:46:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5681,1900-01-01 15:46:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5682,1900-01-01 15:47:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5683,1900-01-01 15:47:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5684,1900-01-01 15:47:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5685,1900-01-01 15:47:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5686,1900-01-01 15:47:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5687,1900-01-01 15:47:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5688,1900-01-01 15:48:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5689,1900-01-01 15:48:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5690,1900-01-01 15:48:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5691,1900-01-01 15:48:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5692,1900-01-01 15:48:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5693,1900-01-01 15:48:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5694,1900-01-01 15:49:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5695,1900-01-01 15:49:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5696,1900-01-01 15:49:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5697,1900-01-01 15:49:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5698,1900-01-01 15:49:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5699,1900-01-01 15:49:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5700,1900-01-01 15:50:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5701,1900-01-01 15:50:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5702,1900-01-01 15:50:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5703,1900-01-01 15:50:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5704,1900-01-01 15:50:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5705,1900-01-01 15:50:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5722,1900-01-01 15:53:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5723,1900-01-01 15:53:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5730,1900-01-01 15:55:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5731,1900-01-01 15:55:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5732,1900-01-01 15:55:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5733,1900-01-01 15:55:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5734,1900-01-01 15:55:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5735,1900-01-01 15:55:50,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5736,1900-01-01 15:56:00,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5737,1900-01-01 15:56:10,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5738,1900-01-01 15:56:20,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5739,1900-01-01 15:56:30,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
5740,1900-01-01 15:56:40,lightings in Isabella Rodriguez's house,True,The reason for the state of lightings in Isabella Rodriguez's house is that the lights are on.
